"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","RANDOLPH","157","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","34,700","1.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","RANDOLPH","157","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","38,000","0.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","RANDOLPH","157","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,960,000","3.7"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","RANDOLPH","157","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","85.3","3.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","92,300","0.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","91,100","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","18,129,000","3.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","199","3.5"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","HAY","HAY, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,180",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,340",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","HAY","HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","111,000","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","112,000","0.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,505,000","3.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58.6","3.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","20,100","1.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,000","0.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,662,000","6.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","ST CLAIR","163","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","82.7","5.9"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,700","1.7"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,500","1.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,883,000","2.9"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.7","2.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","34,200","1.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","34,700","0.5"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,491,000","5.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.6","5.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,910","2.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,100","0.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","126,000","10.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","UNION","181","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","66","9.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","104,500","0.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","100,700","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,492,000","2.7"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","203.5","2.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","150,200","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","151,500","0.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,682,000","2.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.8","2.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","57,200","2.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","61,900","0.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,753,000","4.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WASHINGTON","189","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","83.1","3.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WILLIAMSON","199","","","00000000","","HAY","HAY, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WILLIAMSON","199","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,600",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","SOUTHWEST","80","WILLIAMSON","199","","","00000000","","HAY","HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.2",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","ADAMS","001","","","00000000","","HAY","HAY, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,830",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","ADAMS","001","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","16,600",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","ADAMS","001","","","00000000","","HAY","HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.9",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","ADAMS","001","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,020","2.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","ADAMS","001","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,600","0.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","ADAMS","001","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","383,000","7.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","ADAMS","001","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.6","6.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","38,100","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","37,600","0.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,730,000","5.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","179","5.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","34,800","0.7"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","35,100","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,029,000","4.4"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58.3","4.4"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","620","2.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","700","0.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","43,000","9.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","BROWN","009","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","69.4","9.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","FULTON","057","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","131,000","0.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","FULTON","057","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","129,300","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","FULTON","057","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","24,968,000","1.7"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","FULTON","057","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","193.1","1.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","FULTON","057","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","127,000","0.5"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","FULTON","057","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","128,000","0.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","FULTON","057","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,179,000","1.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","FULTON","057","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64.4","1.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","164,500","0.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","162,400","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","32,626,000","1.9"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","200.9","1.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","157,600","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","159,000","0.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,480,000","2.9"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","66.5","2.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,910","2.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,200","0.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","244,000","4.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HANCOCK","067","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","83.8","3.7"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HENDERSON","071","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","60,400","0.7"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HENDERSON","071","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","60,900","0.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HENDERSON","071","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,956,000","4.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","HENDERSON","071","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65.5","3.9"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","156,500","0.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","154,500","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","30,606,000","2.4"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","198.1","2.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","HAY","HAY, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,480",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","HAY","HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","26,800",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","HAY","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.6",""
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","127,900","0.5"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","129,000","0.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,620,000","3.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","67.4","3.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","910","2.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,000","0.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","65,000","6.4"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","KNOX","095","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","71.4","6.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","MCDONOUGH","109","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","120","19.0"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","MCDONOUGH","109","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","300","4.9"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","MCDONOUGH","109","","","00000000","","OATS","OATS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","9,900","20.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","MCDONOUGH","109","","","00000000","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","82.5","7.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","60,700","0.5"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","59,700","0.9"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,859,000","4.4"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","181.9","4.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","SOYBEANS","SOYBEANS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","60,700","0.6"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","61,200","0.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,745,000","5.2"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","61.7","5.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,540","2.4"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,700","0.1"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","116,000","5.4"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","75.3","4.8"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","WHEAT","WHEAT, WINTER - ACRES HARVESTED","TOTAL","NOT SPECIFIED","190","2.5"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","WHEAT","WHEAT, WINTER - ACRES PLANTED","TOTAL","NOT SPECIFIED","200","1.4"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","12,500","5.3"
"SURVEY","2021","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","WHEAT","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65.8","4.7"
